[38.9071923, -77.0368707, 'OFFENSE', 'METHOD', 'BLOCKSITEADDRESS', 'REPORTDATETIME', 'OFFENSE : METHOD', 'BLOCKSITEADDRESS\nREPORTDATETIME'],
[38.9056313, -77.028092, 'THEFT/OTHER', 'OTHERS', '1200 - 1299 BLOCK OF M STREET NW', '1/11/2013 5:41:00 PM', 'THEFT/OTHER', '1200 - 1299 BLOCK OF M STREET NW\n1/11/2013 5:41:00 PM'],
[38.8997967, -77.0199169, 'ROBBERY', 'OTHERS', '600 - 699 BLOCK OF H STREET NW', '1/11/2013 5:00:00 PM', 'ROBBERY', '600 - 699 BLOCK OF H STREET NW\n1/11/2013 5:00:00 PM'],
[38.9205037, -77.07164379999999, 'THEFT/OTHER', 'OTHERS', '2301 - 2499 BLOCK OF WISCONSIN AVENUE NW', '1/11/2013 6:30:00 PM', 'THEFT/OTHER', '2301 - 2499 BLOCK OF WISCONSIN AVENUE NW\n1/11/2013 6:30:00 PM'],
[38.883084, -76.9343281, 'THEFT F/AUTO', 'OTHERS', '500 - 599 BLOCK OF 46TH STREET SE', '1/11/2013 5:48:00 PM', 'THEFT F/AUTO', '500 - 599 BLOCK OF 46TH STREET SE\n1/11/2013 5:48:00 PM'],
[38.9096445, -77.01894659999999, 'BURGLARY', 'OTHERS', '1500 - 1599 BLOCK OF 5TH STREET NW', '1/11/2013 5:30:00 PM', 'BURGLARY', '1500 - 1599 BLOCK OF 5TH STREET NW\n1/11/2013 5:30:00 PM'],
[38.858198, -76.99256, 'BURGLARY', 'OTHERS', '2609 - 2704 BLOCK OF STANTON ROAD SE', '1/11/2013 6:10:00 PM', 'BURGLARY', '2609 - 2704 BLOCK OF STANTON ROAD SE\n1/11/2013 6:10:00 PM'],
[38.8418633, -76.99846649999999, 'ROBBERY', 'OTHERS', '3301 - 3699 BLOCK OF 6TH STREET SE', '1/11/2013 6:28:00 PM', 'ROBBERY', '3301 - 3699 BLOCK OF 6TH STREET SE\n1/11/2013 6:28:00 PM'],
[38.9111454, -77.00987169999999, 'BURGLARY', 'OTHERS', '1 - 99 BLOCK OF Q STREET NW', '1/11/2013 6:39:00 PM', 'BURGLARY', '1 - 99 BLOCK OF Q STREET NW\n1/11/2013 6:39:00 PM'],
[38.9409394, -77.020973, 'THEFT/OTHER', 'OTHERS', '4100  - 4199 BLOCK OF NEW HAMPSHIRE AVENUE NW', '1/11/2013 7:15:00 PM', 'THEFT/OTHER', '4100  - 4199 BLOCK OF NEW HAMPSHIRE AVENUE NW\n1/11/2013 7:15:00 PM'],
[38.9180976, -77.0280915, 'THEFT F/AUTO', 'OTHERS', '1200 - 1299 BLOCK OF V STREET NW', '1/11/2013 8:20:00 PM', 'THEFT F/AUTO', '1200 - 1299 BLOCK OF V STREET NW\n1/11/2013 8:20:00 PM'],
[38.868555, -76.943626, 'ROBBERY', 'GUN', '1500 - 1599 BLOCK OF 41ST STREET SE', '1/11/2013 7:25:00 PM', 'ROBBERY : GUN', '1500 - 1599 BLOCK OF 41ST STREET SE\n1/11/2013 7:25:00 PM'],
[38.8812796, -76.987443, 'ROBBERY', 'GUN', '1300 - 1399 BLOCK OF G STREET SE', '1/11/2013 9:15:00 PM', 'ROBBERY : GUN', '1300 - 1399 BLOCK OF G STREET SE\n1/11/2013 9:15:00 PM'],
[38.928491, -77.0276559, 'ROBBERY', 'OTHERS', '1100 - 1299 BLOCK OF IRVING STREET NW', '1/11/2013 9:30:00 PM', 'ROBBERY', '1100 - 1299 BLOCK OF IRVING STREET NW\n1/11/2013 9:30:00 PM'],
[38.91097, -77.03877399999999, 'THEFT/OTHER', 'OTHERS', '1700 - 1799 BLOCK OF Q STREET NW', '1/11/2013 9:07:00 PM', 'THEFT/OTHER', '1700 - 1799 BLOCK OF Q STREET NW\n1/11/2013 9:07:00 PM'],
[38.880198, -76.939257, 'ASSAULT W/DANGEROUS WEAPON', 'OTHERS', 'ALABAMA AVENUE SE AND G STREET SE', '1/11/2013 9:20:00 PM', 'ASSAULT W/DANGEROUS WEAPON', 'ALABAMA AVENUE SE AND G STREET SE\n1/11/2013 9:20:00 PM'],
[38.894831, -76.91226900000001, 'THEFT/OTHER', 'OTHERS', '400 - 449 BLOCK OF EASTERN AVENUE NE', '1/11/2013 7:54:00 PM', 'THEFT/OTHER', '400 - 449 BLOCK OF EASTERN AVENUE NE\n1/11/2013 7:54:00 PM'],
[38.9666984, -77.0224575, 'ROBBERY', 'OTHERS', '700  - 799 BLOCK OF SOMERSET PLACE NW', '1/11/2013 9:05:00 PM', 'ROBBERY', '700  - 799 BLOCK OF SOMERSET PLACE NW\n1/11/2013 9:05:00 PM'],
[38.903967, -76.9947509, 'BURGLARY', 'OTHERS', '800 - 899 BLOCK OF L STREET NE', '1/11/2013 10:05:00 PM', 'BURGLARY', '800 - 899 BLOCK OF L STREET NE\n1/11/2013 10:05:00 PM'],
[38.9288038, -77.0261785, 'ROBBERY', 'GUN', '700 - 999 BLOCK OF IRVING STREET NW', '1/11/2013 9:19:00 PM', 'ROBBERY : GUN', '700 - 999 BLOCK OF IRVING STREET NW\n1/11/2013 9:19:00 PM'],
[38.94075550000001, -77.00431859999999, 'ROBBERY', 'OTHERS', '200 - 289 BLOCK OF TAYLOR STREET NE', '1/11/2013 9:48:00 PM', 'ROBBERY', '200 - 289 BLOCK OF TAYLOR STREET NE\n1/11/2013 9:48:00 PM'],
[38.90212229999999, -77.0349849, 'THEFT/OTHER', 'OTHERS', '1500 - 1599 BLOCK OF K STREET NW', '1/11/2013 10:02:00 PM', 'THEFT/OTHER', '1500 - 1599 BLOCK OF K STREET NW\n1/11/2013 10:02:00 PM'],
[38.9111108, -77.03261669999999, 'ROBBERY', 'OTHERS', '1400 - 1499 BLOCK OF Q STREET NW', '1/11/2013 10:19:00 PM', 'ROBBERY', '1400 - 1499 BLOCK OF Q STREET NW\n1/11/2013 10:19:00 PM'],
[38.9695493, -77.02662389999999, 'THEFT/OTHER', 'OTHERS', '6500  - 6599 BLOCK OF PINEY BRANCH ROAD NW', '1/11/2013 10:22:00 PM', 'THEFT/OTHER', '6500  - 6599 BLOCK OF PINEY BRANCH ROAD NW\n1/11/2013 10:22:00 PM'],
[38.8575035, -76.9952673, 'ASSAULT W/DANGEROUS WEAPON', 'KNIFE', '2632 - 2672 BLOCK OF MARTIN LUTHER KING JR AVENUE SE', '1/11/2013 11:00:00 PM', 'ASSAULT W/DANGEROUS WEAPON : KNIFE', '2632 - 2672 BLOCK OF MARTIN LUTHER KING JR AVENUE SE\n1/11/2013 11:00:00 PM'],
[38.9025405, -77.0270592, 'THEFT F/AUTO', 'OTHERS', '1000 - 1091 BLOCK OF 11TH STREET NW', '1/12/2013 1:00:00 AM', 'THEFT F/AUTO', '1000 - 1091 BLOCK OF 11TH STREET NW\n1/12/2013 1:00:00 AM'],
[38.8825752, -76.994664, 'THEFT/OTHER', 'OTHERS', '500 - 699 BLOCK OF 8TH STREET SE', '1/11/2013 10:46:00 PM', 'THEFT/OTHER', '500 - 699 BLOCK OF 8TH STREET SE\n1/11/2013 10:46:00 PM'],
[38.8905318, -76.9581319, 'BURGLARY', 'OTHERS', '100 - 139 BLOCK OF KENILWORTH AVENUE NE', '1/11/2013 9:48:00 PM', 'BURGLARY', '100 - 139 BLOCK OF KENILWORTH AVENUE NE\n1/11/2013 9:48:00 PM'],
[38.89474610000001, -77.027023, 'THEFT/OTHER', 'OTHERS', '400 - 499 BLOCK OF 11TH STREET NW', '1/11/2013 10:53:00 PM', 'THEFT/OTHER', '400 - 499 BLOCK OF 11TH STREET NW\n1/11/2013 10:53:00 PM'],
[38.9323704, -76.99618, 'ROBBERY', 'GUN', '7TH STREET NE AND MONROE STREET NE', '1/12/2013 12:15:00 AM', 'ROBBERY : GUN', '7TH STREET NE AND MONROE STREET NE\n1/12/2013 12:15:00 AM'],
[38.9231164, -77.0402325, 'ROBBERY', 'OTHERS', 'ONTARIO ROAD NW AND EUCLID STREET NW', '1/11/2013 10:46:00 PM', 'ROBBERY', 'ONTARIO ROAD NW AND EUCLID STREET NW\n1/11/2013 10:46:00 PM'],
[38.933443, -76.992706, 'ROBBERY', 'OTHERS', 'NEWTON STREET NE AND 10TH STREET NE', '1/11/2013 11:16:00 PM', 'ROBBERY', 'NEWTON STREET NE AND 10TH STREET NE\n1/11/2013 11:16:00 PM'],
[38.907535, -77.0426729, 'THEFT/OTHER', 'OTHERS', '1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW', '1/11/2013 11:42:00 PM', 'THEFT/OTHER', '1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW\n1/11/2013 11:42:00 PM'],
[38.8919054, -76.9425851, 'ROBBERY', 'GUN', '4200 - 4299 BLOCK OF BLAINE STREET NE', '1/12/2013 12:39:00 AM', 'ROBBERY : GUN', '4200 - 4299 BLOCK OF BLAINE STREET NE\n1/12/2013 12:39:00 AM'],
[38.9169831, -77.02705610000001, 'THEFT F/AUTO', 'OTHERS', '1100 - 1199 BLOCK OF U STREET NW', '1/12/2013 12:25:00 AM', 'THEFT F/AUTO', '1100 - 1199 BLOCK OF U STREET NW\n1/12/2013 12:25:00 AM'],
[38.904324, -77.020256, 'THEFT F/AUTO', 'OTHERS', '1100 - 1199 BLOCK OF 6TH STREET NW', '1/12/2013 12:40:00 AM', 'THEFT F/AUTO', '1100 - 1199 BLOCK OF 6TH STREET NW\n1/12/2013 12:40:00 AM'],
[38.9062445, -76.9983681, 'THEFT F/AUTO', 'OTHERS', '6TH STREET NE AND FLORIDA AVENUE NE', '1/12/2013 12:46:00 AM', 'THEFT F/AUTO', '6TH STREET NE AND FLORIDA AVENUE NE\n1/12/2013 12:46:00 AM'],
[38.907688, -77.07037629999999, 'MOTOR VEHICLE THEFT', 'OTHERS', '3600 - 3699 BLOCK OF O STREET NW', '1/12/2013 1:33:00 AM', 'MOTOR VEHICLE THEFT', '3600 - 3699 BLOCK OF O STREET NW\n1/12/2013 1:33:00 AM'],
[38.9341287, -77.0332562, 'ROBBERY', 'GUN', '1400 - 1408 BLOCK OF OAK STREET NW', '1/12/2013 2:13:00 AM', 'ROBBERY : GUN', '1400 - 1408 BLOCK OF OAK STREET NW\n1/12/2013 2:13:00 AM'],
[38.9119931, -76.9407322, 'ROBBERY', 'GUN', '1518 - 1551 BLOCK OF ANACOSTIA AVENUE NE', '1/12/2013 12:57:00 AM', 'ROBBERY : GUN', '1518 - 1551 BLOCK OF ANACOSTIA AVENUE NE\n1/12/2013 12:57:00 AM'],
[38.97236120000001, -77.01805, 'THEFT F/AUTO', 'OTHERS', '6800  - 6899 BLOCK OF 4TH STREET NW', '1/12/2013 2:16:00 AM', 'THEFT F/AUTO', '6800  - 6899 BLOCK OF 4TH STREET NW\n1/12/2013 2:16:00 AM'],
[38.9052456, -77.0488179, 'THEFT/OTHER', 'OTHERS', '2200 - 2299 BLOCK OF M STREET NW', '1/12/2013 1:55:00 AM', 'THEFT/OTHER', '2200 - 2299 BLOCK OF M STREET NW\n1/12/2013 1:55:00 AM'],
[38.9533187, -77.0837975, 'BURGLARY', 'OTHERS', '4900 - 4999 BLOCK OF 43RD STREET NW', '1/12/2013 1:13:00 AM', 'BURGLARY', '4900 - 4999 BLOCK OF 43RD STREET NW\n1/12/2013 1:13:00 AM'],
[38.9078354, -77.0431602, 'THEFT/OTHER', 'OTHERS', '1309 - 1399 BLOCK OF 19TH STREET NW', '1/12/2013 1:32:00 AM', 'THEFT/OTHER', '1309 - 1399 BLOCK OF 19TH STREET NW\n1/12/2013 1:32:00 AM'],
[38.930104, -77.019927, 'MOTOR VEHICLE THEFT', 'OTHERS', '500 - 699 BLOCK OF KENYON STREET NW', '1/12/2013 2:49:00 AM', 'MOTOR VEHICLE THEFT', '500 - 699 BLOCK OF KENYON STREET NW\n1/12/2013 2:49:00 AM'],
[38.888196, -76.919116, 'ASSAULT W/DANGEROUS WEAPON', 'GUN', '100 - 149 BLOCK OF 57TH PLACE SE', '1/12/2013 1:37:00 AM', 'ASSAULT W/DANGEROUS WEAPON : GUN', '100 - 149 BLOCK OF 57TH PLACE SE\n1/12/2013 1:37:00 AM'],
[38.92240719999999, -76.9747076, 'THEFT F/AUTO', 'OTHERS', '2506 - 2599 BLOCK OF QUEENS CHAPEL ROAD NE', '1/12/2013 3:47:00 AM', 'THEFT F/AUTO', '2506 - 2599 BLOCK OF QUEENS CHAPEL ROAD NE\n1/12/2013 3:47:00 AM'],
[38.9511155, -77.0679595, 'ROBBERY', 'OTHERS', '4700 - 4710 BLOCK OF CONNECTICUT AVENUE NW', '1/12/2013 2:36:00 AM', 'ROBBERY', '4700 - 4710 BLOCK OF CONNECTICUT AVENUE NW\n1/12/2013 2:36:00 AM'],
[38.903898, -77.0023779, 'THEFT F/AUTO', 'OTHERS', '1100 - 1199 BLOCK OF 3RD STREET NE', '1/12/2013 3:20:00 AM', 'THEFT F/AUTO', '1100 - 1199 BLOCK OF 3RD STREET NE\n1/12/2013 3:20:00 AM'],
[38.903898, -77.0023779, 'THEFT F/AUTO', 'OTHERS', '1100 - 1199 BLOCK OF 3RD STREET NE', '1/12/2013 4:12:00 AM', 'THEFT F/AUTO', '1100 - 1199 BLOCK OF 3RD STREET NE\n1/12/2013 4:12:00 AM'],
[38.8418968, -76.9977444, 'THEFT/OTHER', 'OTHERS', '600 - 699 BLOCK OF SAVANNAH STREET SE', '1/12/2013 3:30:00 AM', 'THEFT/OTHER', '600 - 699 BLOCK OF SAVANNAH STREET SE\n1/12/2013 3:30:00 AM'],
[38.9022862, -77.04670349999999, 'THEFT/OTHER', 'OTHERS', '2100 - 2499 BLOCK OF K STREET NW', '1/12/2013 4:53:00 AM', 'THEFT/OTHER', '2100 - 2499 BLOCK OF K STREET NW\n1/12/2013 4:53:00 AM'],
[38.902173, -77.0399522, 'THEFT F/AUTO', 'OTHERS', '1700 - 1709 BLOCK OF K STREET NW', '1/12/2013 4:15:00 AM', 'THEFT F/AUTO', '1700 - 1709 BLOCK OF K STREET NW\n1/12/2013 4:15:00 AM'],
[38.9194104, -76.97086639999999, 'THEFT F/AUTO', 'OTHERS', '2100 - 2199 BLOCK OF 24TH PLACE NE', '1/12/2013 4:39:00 AM', 'THEFT F/AUTO', '2100 - 2199 BLOCK OF 24TH PLACE NE\n1/12/2013 4:39:00 AM'],
[38.9222999, -77.073448, 'MOTOR VEHICLE THEFT', 'OTHERS', '3700 - 3799 BLOCK OF CALVERT STREET NW', '1/12/2013 5:51:00 AM', 'MOTOR VEHICLE THEFT', '3700 - 3799 BLOCK OF CALVERT STREET NW\n1/12/2013 5:51:00 AM'],
[38.89714499999999, -76.921892, 'ASSAULT W/DANGEROUS WEAPON', 'OTHERS', '55TH STREET NE AND FOOTE STREET NE', '1/12/2013 6:20:00 AM', 'ASSAULT W/DANGEROUS WEAPON', '55TH STREET NE AND FOOTE STREET NE\n1/12/2013 6:20:00 AM'],
[38.9169973, -77.0270453, 'THEFT F/AUTO', 'OTHERS', '11TH STREET NW AND U STREET NW', '1/12/2013 6:52:00 AM', 'THEFT F/AUTO', '11TH STREET NW AND U STREET NW\n1/12/2013 6:52:00 AM'],
[38.8616079, -76.96836800000001, 'THEFT/OTHER', 'OTHERS', '2648 - 2699 BLOCK OF NAYLOR ROAD SE', '1/12/2013 8:08:00 AM', 'THEFT/OTHER', '2648 - 2699 BLOCK OF NAYLOR ROAD SE\n1/12/2013 8:08:00 AM'],
[38.8473166, -76.9820221, 'THEFT F/AUTO', 'OTHERS', '1510 - 1521 BLOCK OF TANNER STREET SE', '1/12/2013 9:02:00 AM', 'THEFT F/AUTO', '1510 - 1521 BLOCK OF TANNER STREET SE\n1/12/2013 9:02:00 AM'],
[38.907242, -77.0239768, 'MOTOR VEHICLE THEFT', 'OTHERS', 'N STREET NW AND 9TH STREET NW', '1/12/2013 7:57:00 AM', 'MOTOR VEHICLE THEFT', 'N STREET NW AND 9TH STREET NW\n1/12/2013 7:57:00 AM'],
[38.848626, -77.001825, 'ASSAULT W/DANGEROUS WEAPON', 'OTHERS', '400 - 499 BLOCK OF MELLON STREET SE', '1/12/2013 8:35:00 AM', 'ASSAULT W/DANGEROUS WEAPON', '400 - 499 BLOCK OF MELLON STREET SE\n1/12/2013 8:35:00 AM'],
[38.9054311, -77.0242068, 'THEFT F/AUTO', 'OTHERS', '900 - 999 BLOCK OF M STREET NW', '1/12/2013 9:26:00 AM', 'THEFT F/AUTO', '900 - 999 BLOCK OF M STREET NW\n1/12/2013 9:26:00 AM'],
[38.9223086, -77.04318529999999, 'THEFT/OTHER', 'OTHERS', 'COLUMBIA ROAD NW AND BILTMORE STREET NW', '1/12/2013 9:59:00 AM', 'THEFT/OTHER', 'COLUMBIA ROAD NW AND BILTMORE STREET NW\n1/12/2013 9:59:00 AM'],
[38.8826417, -76.99151789999999, 'THEFT/OTHER', 'OTHERS', '500 - 599 BLOCK OF 11TH STREET SE', '1/12/2013 9:50:00 AM', 'THEFT/OTHER', '500 - 599 BLOCK OF 11TH STREET SE\n1/12/2013 9:50:00 AM'],
[38.8801381, -76.9868401, 'THEFT/OTHER', 'OTHERS', '1350 - 1399 BLOCK OF POTOMAC AVENUE SE', '1/12/2013 10:50:00 AM', 'THEFT/OTHER', '1350 - 1399 BLOCK OF POTOMAC AVENUE SE\n1/12/2013 10:50:00 AM'],
[38.90515329999999, -77.0058593, 'BURGLARY', 'OTHERS', '1151 - 1199 BLOCK OF 1ST STREET NE', '1/12/2013 9:30:00 AM', 'BURGLARY', '1151 - 1199 BLOCK OF 1ST STREET NE\n1/12/2013 9:30:00 AM'],
[38.886729, -76.988033, 'THEFT F/AUTO', 'OTHERS', '210 - 233 BLOCK OF 13TH STREET SE', '1/12/2013 11:20:00 AM', 'THEFT F/AUTO', '210 - 233 BLOCK OF 13TH STREET SE\n1/12/2013 11:20:00 AM'],
[38.85630159999999, -76.96794419999999, 'MOTOR VEHICLE THEFT', 'OTHERS', '2804 - 2899 BLOCK OF 28TH STREET SE', '1/12/2013 11:24:00 AM', 'MOTOR VEHICLE THEFT', '2804 - 2899 BLOCK OF 28TH STREET SE\n1/12/2013 11:24:00 AM'],
[38.8770883, -77.0040154, 'THEFT/OTHER', 'OTHERS', '1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE', '1/12/2013 11:31:00 AM', 'THEFT/OTHER', '1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE\n1/12/2013 11:31:00 AM'],
[38.9343608, -77.03881899999999, 'THEFT F/AUTO', 'OTHERS', '3400 - 3499 BLOCK OF OAKWOOD TERRACE NW', '1/12/2013 12:03:00 PM', 'THEFT F/AUTO', '3400 - 3499 BLOCK OF OAKWOOD TERRACE NW\n1/12/2013 12:03:00 PM'],
[38.8873063, -77.0018233, 'THEFT/OTHER', 'OTHERS', '300 - 399 BLOCK OF PENNSYLVANIA AVENUE SE', '1/12/2013 12:00:00 PM', 'THEFT/OTHER', '300 - 399 BLOCK OF PENNSYLVANIA AVENUE SE\n1/12/2013 12:00:00 PM'],
[38.9531225, -77.0197297, 'THEFT/OTHER', 'OTHERS', '500  - 699 BLOCK OF HAMILTON STREET NW', '1/12/2013 11:30:00 AM', 'THEFT/OTHER', '500  - 699 BLOCK OF HAMILTON STREET NW\n1/12/2013 11:30:00 AM'],
[38.8609291, -77.0004877, 'ROBBERY', 'OTHERS', '1100 - 1299 BLOCK OF EATON ROAD SE', '1/12/2013 9:31:00 AM', 'ROBBERY', '1100 - 1299 BLOCK OF EATON ROAD SE\n1/12/2013 9:31:00 AM'],
[38.8989255, -77.0020565, 'THEFT/OTHER', 'OTHERS', '700 - 799 BLOCK OF 3RD STREET NE', '1/12/2013 11:13:00 AM', 'THEFT/OTHER', '700 - 799 BLOCK OF 3RD STREET NE\n1/12/2013 11:13:00 AM'],
[38.904824, -76.932987, 'THEFT F/AUTO', 'OTHERS', '1100 - 1199 BLOCK OF 48TH PLACE NE', '1/12/2013 11:19:00 AM', 'THEFT F/AUTO', '1100 - 1199 BLOCK OF 48TH PLACE NE\n1/12/2013 11:19:00 AM'],
[38.91409100000001, -77.019898, 'ROBBERY', 'OTHERS', '6TH STREET NW AND S STREET NW', '1/12/2013 12:00:00 PM', 'ROBBERY', '6TH STREET NW AND S STREET NW\n1/12/2013 12:00:00 PM'],
[38.877403, -77.021585, 'THEFT/OTHER', 'OTHERS', '400 - 499 BLOCK OF M STREET SW', '1/12/2013 12:00:00 PM', 'THEFT/OTHER', '400 - 499 BLOCK OF M STREET SW\n1/12/2013 12:00:00 PM'],
[38.9254873, -77.0323212, 'THEFT/OTHER', 'OTHERS', '1400 - 1499 BLOCK OF GIRARD STREET NW', '1/12/2013 12:04:00 PM', 'THEFT/OTHER', '1400 - 1499 BLOCK OF GIRARD STREET NW\n1/12/2013 12:04:00 PM'],
[38.939537, -77.029928, 'THEFT F/AUTO', 'OTHERS', '1300  - 1399 BLOCK OF SHEPHERD STREET NW', '1/12/2013 11:48:00 AM', 'THEFT F/AUTO', '1300  - 1399 BLOCK OF SHEPHERD STREET NW\n1/12/2013 11:48:00 AM'],
[38.8901454, -76.9368044, 'THEFT/OTHER', 'OTHERS', '2 - 199 BLOCK OF 46TH STREET NE', '1/12/2013 12:00:00 PM', 'THEFT/OTHER', '2 - 199 BLOCK OF 46TH STREET NE\n1/12/2013 12:00:00 PM'],
[38.8741707, -76.9749945, 'THEFT/OTHER', 'OTHERS', '2200 - 2299 BLOCK OF NICHOLSON STREET SE', '1/12/2013 12:59:00 PM', 'THEFT/OTHER', '2200 - 2299 BLOCK OF NICHOLSON STREET SE\n1/12/2013 12:59:00 PM'],
[38.9025576, -76.9926619, 'BURGLARY', 'OTHERS', '1000 - 1027 BLOCK OF 10TH STREET NE', '1/12/2013 12:40:00 PM', 'BURGLARY', '1000 - 1027 BLOCK OF 10TH STREET NE\n1/12/2013 12:40:00 PM'],
[38.8302321, -77.0076552, 'THEFT F/AUTO', 'OTHERS', '2 - 99 BLOCK OF BRANDYWINE STREET SE', '1/12/2013 1:18:00 PM', 'THEFT F/AUTO', '2 - 99 BLOCK OF BRANDYWINE STREET SE\n1/12/2013 1:18:00 PM'],
[38.886698, -76.94799499999999, 'THEFT F/AUTO', 'OTHERS', '300 - 399 BLOCK OF CAPE DRIVE SE', '1/12/2013 1:18:00 PM', 'THEFT F/AUTO', '300 - 399 BLOCK OF CAPE DRIVE SE\n1/12/2013 1:18:00 PM'],
[38.9015282, -76.930888, 'MOTOR VEHICLE THEFT', 'OTHERS', '4916 - 5067 BLOCK OF JAY STREET NE', '1/12/2013 2:00:00 PM', 'MOTOR VEHICLE THEFT', '4916 - 5067 BLOCK OF JAY STREET NE\n1/12/2013 2:00:00 PM'],
[38.922119, -77.043565, 'THEFT F/AUTO', 'OTHERS', '1811 - 1852 BLOCK OF COLUMBIA ROAD NW', '1/12/2013 1:26:00 PM', 'THEFT F/AUTO', '1811 - 1852 BLOCK OF COLUMBIA ROAD NW\n1/12/2013 1:26:00 PM'],
[38.922568, -76.96397999999999, 'THEFT F/AUTO', 'OTHERS', '2500 - 2599 BLOCK OF 31ST STREET NE', '1/12/2013 1:35:00 PM', 'THEFT F/AUTO', '2500 - 2599 BLOCK OF 31ST STREET NE\n1/12/2013 1:35:00 PM'],
[38.8832035, -77.0058875, 'THEFT F/AUTO', 'OTHERS', 'E STREET NW AND 1ST STREET NW', '1/12/2013 2:20:00 PM', 'THEFT F/AUTO', 'E STREET NW AND 1ST STREET NW\n1/12/2013 2:20:00 PM'],
[38.8983225, -77.0466565, 'THEFT/OTHER', 'OTHERS', '21ST STREET NW AND G STREET NW', '1/12/2013 2:47:00 PM', 'THEFT/OTHER', '21ST STREET NW AND G STREET NW\n1/12/2013 2:47:00 PM'],
[38.932537, -76.99099799999999, 'MOTOR VEHICLE THEFT', 'OTHERS', 'MONROE STREET NE AND 12TH STREET NE', '1/12/2013 2:19:00 PM', 'MOTOR VEHICLE THEFT', 'MONROE STREET NE AND 12TH STREET NE\n1/12/2013 2:19:00 PM'],
[38.9053863, -77.0630096, 'THEFT/OTHER', 'OTHERS', '1200 - 1237 BLOCK OF WISCONSIN AVENUE NW', '1/12/2013 3:16:00 PM', 'THEFT/OTHER', '1200 - 1237 BLOCK OF WISCONSIN AVENUE NW\n1/12/2013 3:16:00 PM'],
[38.942635, -77.034548, 'BURGLARY', 'OTHERS', '1500  - 1599 BLOCK OF VARNUM STREET NW', '1/12/2013 2:49:00 PM', 'BURGLARY', '1500  - 1599 BLOCK OF VARNUM STREET NW\n1/12/2013 2:49:00 PM'],
[38.9252102, -77.0502042, 'MOTOR VEHICLE THEFT', 'OTHERS', '2500 - 2519 BLOCK OF WOODLEY ROAD NW', '1/12/2013 2:23:00 PM', 'MOTOR VEHICLE THEFT', '2500 - 2519 BLOCK OF WOODLEY ROAD NW\n1/12/2013 2:23:00 PM'],
[38.8998986, -76.92505729999999, 'THEFT/OTHER', 'OTHERS', '5300 - 5399 BLOCK OF HAYES STREET NE', '1/12/2013 1:46:00 PM', 'THEFT/OTHER', '5300 - 5399 BLOCK OF HAYES STREET NE\n1/12/2013 1:46:00 PM'],
[38.9025405, -77.0270592, 'THEFT/OTHER', 'OTHERS', '1000 - 1091 BLOCK OF 11TH STREET NW', '1/12/2013 3:00:00 PM', 'THEFT/OTHER', '1000 - 1091 BLOCK OF 11TH STREET NW\n1/12/2013 3:00:00 PM'],
[38.9013386, -76.9937467, 'THEFT F/AUTO', 'OTHERS', '900 - 999 BLOCK OF I STREET NE', '1/12/2013 3:18:00 PM', 'THEFT F/AUTO', '900 - 999 BLOCK OF I STREET NE\n1/12/2013 3:18:00 PM'],
[38.8448734, -76.97788, 'ROBBERY', 'GUN', 'TRENTON PLACE SE AND 18TH STREET SE', '1/12/2013 3:22:00 PM', 'ROBBERY : GUN', 'TRENTON PLACE SE AND 18TH STREET SE\n1/12/2013 3:22:00 PM'],
[38.9052399, -77.0570322, 'THEFT/OTHER', 'OTHERS', '2800 - 2899 BLOCK OF M STREET NW', '1/12/2013 3:12:00 PM', 'THEFT/OTHER', '2800 - 2899 BLOCK OF M STREET NW\n1/12/2013 3:12:00 PM'],
[38.9085712, -77.0245947, 'THEFT F/AUTO', 'OTHERS', 'NAYLOR COURT NW AND O STREET NW', '1/12/2013 4:02:00 PM', 'THEFT F/AUTO', 'NAYLOR COURT NW AND O STREET NW\n1/12/2013 4:02:00 PM'],
[38.9004713, -76.9228265, 'ROBBERY', 'GUN', '5400 - 5499 BLOCK OF HUNT PLACE NE', '1/12/2013 4:44:00 PM', 'ROBBERY : GUN', '5400 - 5499 BLOCK OF HUNT PLACE NE\n1/12/2013 4:44:00 PM'],
[38.882532, -76.98987799999999, 'THEFT/OTHER', 'OTHERS', '500 - 503 BLOCK OF 12TH STREET SE', '1/12/2013 4:51:00 PM', 'THEFT/OTHER', '500 - 503 BLOCK OF 12TH STREET SE\n1/12/2013 4:51:00 PM'],
[38.924659, -76.992745, 'ROBBERY', 'GUN', '2700 - 2799 BLOCK OF 10TH STREET NE', '1/12/2013 6:35:00 PM', 'ROBBERY : GUN', '2700 - 2799 BLOCK OF 10TH STREET NE\n1/12/2013 6:35:00 PM'],
[38.9049509, -77.063, 'THEFT/OTHER', 'OTHERS', '3200 - 3275 BLOCK OF M STREET NW', '1/12/2013 7:03:00 PM', 'THEFT/OTHER', '3200 - 3275 BLOCK OF M STREET NW\n1/12/2013 7:03:00 PM'],
[38.8980092, -77.0285181, 'THEFT/OTHER', 'OTHERS', '1200 - 1299 BLOCK OF G STREET NW', '1/12/2013 6:32:00 PM', 'THEFT/OTHER', '1200 - 1299 BLOCK OF G STREET NW\n1/12/2013 6:32:00 PM'],
